lon,lat,ï..EIN,NAME,STREET,ZIP,SUBSECTION,CLASSIFICATION,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,NTEE,codes,ZIP_FIVE,Location
-76.6150739,39.29362769999999,520534910,WOMANS INDUSTRIAL EXCHANGE OF BALTIMORE,333 N CHARLES ST,21201-4358,3,1000,814117,57042,57042,J30Z,NA,J,"Employment, Job-Related",21201,"333 N CHARLES ST, BALTIMORE, MD, 21201"
-76.6189778,39.3039828,475369569,BALTIMORE SYMPHONY MUSICIANS INC,1212 CATHEDRAL ST,21201-5556,5,3000,0,0,0,J40,NA,J,"Employment, Job-Related",21201,"1212 CATHEDRAL ST, BALTIMORE, MD, 21201"
-76.5314817,39.3342834,521196754,BALTIMORE CITY RETIRED POLICE BENEVOLENT ASSOCIATION INC,PO BOX 6217,21206-0217,5,1000,888643,328543,164343,J40,NA,J,"Employment, Job-Related",21206,"PO BOX 6217, BALTIMORE, MD, 21206"
-76.6325129,39.2891503,431818087,AMERICAN BOARD OF MEDICOLEGAL DEATH INVESTIGATORS,900 W BALTIMORE ST,21223-2595,6,2000,298952,199675,199675,J40,NA,J,"Employment, Job-Related",21223,"900 W BALTIMORE ST, BALTIMORE, MD, 21223"
-76.5295469,39.267184,273004934,STA-ILA LOCALS 333 953 AND 1429 VACATION AND HOLIDAY FUND,6610 TRIBUTARY STREET 202,21224-6514,9,1000,10248805,12392056,12392056,J40,STA-ILA VACATION AND HOLIDAY FUND,J,"Employment, Job-Related",21224,"6610 TRIBUTARY STREET 202, BALTIMORE, MD, 21224"
-76.7078995,39.3450187,520982221,AMERICAN FEDERATION OF TEACHERS,5800 METRO DR STE 100,21215-3226,5,3000,3871254,2457963,2457963,J40,8018 AFT MARYLAND,J,"Employment, Job-Related",21215,"5800 METRO DR STE 100, BALTIMORE, MD, 21215"
-76.5142961,39.4086267,520364290,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS,10014 HARFORD RD,21234-1207,5,3000,1173002,879818,879818,J40,IUEC LOCAL NO 7,J,"Employment, Job-Related",21234,"10014 HARFORD RD, BALTIMORE, MD, 21234"
-76.6001204,39.2850514,136271916,MEBA VACATION PLAN ATLANTIC GULF AND PACIFIC COASTS,1007 EASTERN AVENUE,21202-4345,9,1000,28177193,653204182,55553423,J40Z,NA,J,"Employment, Job-Related",21202,"1007 EASTERN AVENUE, BALTIMORE, MD, 21202"
-76.70758579999999,39.3903202,474265276,BALTIMORE FOUNDERS COLLECTIVE INC,3109 OLD POST DR,21208-3260,3,1000,0,0,0,J99,NA,J,"Employment, Job-Related",21208,"3109 OLD POST DR, BALTIMORE, MD, 21208"
-76.5953602,39.3481047,562376927,YOUNG WOMEN ON THE MOVE INC,1301 PENTWOOD RD,21239-3930,3,1000,0,0,0,J99,NA,J,"Employment, Job-Related",21239,"1301 PENTWOOD RD, BALTIMORE, MD, 21239"
-76.6096573,39.3602076,814693111,PROJECT EAT INCORPORATED,5723 YORK RD,21212-3606,3,1000,NA,NA,NA,J99,NA,J,"Employment, Job-Related",21212,"5723 YORK RD, BALTIMORE, MD, 21212"
-76.62177249999999,39.3001259,811874876,BLACK VEGETARIAN SOCIETY OF MARYLAND,840 NORTH EUTAW STREET STE 2,21201-4624,3,1250,0,0,0,K01,NA,K,"Food, Agriculture and Nutrition",21201,"840 NORTH EUTAW STREET STE 2, BALTIMORE, MD, 21201"
-76.6094095,39.2872494,274726931,FAITHSOCIETY INC,400 E PRATT ST STE 800,21202-3122,3,1000,0,0,0,K03,NA,K,"Food, Agriculture and Nutrition",21202,"400 E PRATT ST STE 800, BALTIMORE, MD, 21202"
-76.59176289999999,39.30526529999999,812974222,FARM ALLIANCE OF BALTIMORE INC,1212 N WOLFE ST,21213-3303,3,1200,NA,NA,NA,K20,NA,K,"Food, Agriculture and Nutrition",21213,"1212 N WOLFE ST, BALTIMORE, MD, 21213"
-76.703805,39.3577963,521351814,BALTIMORE CITY EXTENSION ADVISORY COUNCIL BOARD INC,6615 REISTERSTOWN RD,21215-2686,3,1000,10406,26223,26223,K20Z,NA,K,"Food, Agriculture and Nutrition",21215,"6615 REISTERSTOWN RD, BALTIMORE, MD, 21215"
-76.592131,39.3068,463459055,BALTIMORE FOOD HUB INC,PO BOX 50160,21211-4160,3,2000,0,0,0,K30,NA,K,"Food, Agriculture and Nutrition",21211,"PO BOX 50160, BALTIMORE, MD, 21211"
-76.6423204,39.3055767,473230409,DEACONCHEF,1510 PRESSTMAN ST,21217-2312,3,1000,NA,NA,NA,K30,NA,K,"Food, Agriculture and Nutrition",21217,"1510 PRESSTMAN ST, BALTIMORE, MD, 21217"
-76.5890517,39.3560343,474385613,FRIENDLY LOVING OPPORTUNITIES - FLO,5401 LOCH RAVEN BLVD,21239-2902,3,1270,0,0,0,K30,FLO,K,"Food, Agriculture and Nutrition",21239,"5401 LOCH RAVEN BLVD, BALTIMORE, MD, 21239"
-76.610351,39.311038,800178957,GREATER GREENMOUNT COMMUNITY ASSOCIATION INC,417 E NORTH AVE,21202-5903,3,1000,0,0,0,K30,GGCA INC,K,"Food, Agriculture and Nutrition",21202,"417 E NORTH AVE, BALTIMORE, MD, 21202"
-76.538162,39.3230549,811860806,DOIN IT 4 DALE GRIFFIN INC,4854 GREENCREST RD,21206-4625,3,1000,NA,NA,NA,K30,LETS FEED THE CITY,K,"Food, Agriculture and Nutrition",21206,"4854 GREENCREST RD, BALTIMORE, MD, 21206"
-76.5598861,39.3986111,814096363,LOCH RAVEN NETWORK OF BALTIMORE COUNTY INC,1740 E JOPPA RD STE 200,21234-3633,3,1000,3184,19386,17834,K30,NA,K,"Food, Agriculture and Nutrition",21234,"1740 E JOPPA RD STE 200, BALTIMORE, MD, 21234"
-76.62142899999999,39.291674,521163034,LEXINGTON MARKET INC,400 W LEXINGTON STREET,21201-1752,3,1000,16029174,5811075,5811075,K300,NA,K,"Food, Agriculture and Nutrition",21201,"400 W LEXINGTON STREET, BALTIMORE, MD, 21201"
-76.64376519999999,39.2867035,521396988,VIVA HOUSE BALTIMORE CATHOLIC WORKER INCORPORATED,26 S MOUNT ST,21223-2325,3,1000,183643,91839,91839,K300,NA,K,"Food, Agriculture and Nutrition",21223,"26 S MOUNT ST, BALTIMORE, MD, 21223"
-76.6328316,39.2820553,521372359,PAULS PLACE INC,1118 WARD ST,21230-1817,3,1000,5974543,3562034,3226084,K30Z,NA,K,"Food, Agriculture and Nutrition",21230,"1118 WARD ST, BALTIMORE, MD, 21230"
-76.6495624,39.2833693,260608276,WOMEN AFFAIRS OF AL MUMTAHINAH HOME INC,321 S PULASKI ST,21223-2924,3,1000,NA,NA,NA,K31,NA,K,"Food, Agriculture and Nutrition",21223,"321 S PULASKI ST, BALTIMORE, MD, 21223"
-76.71500809999999,39.3620391,352408014,LIFE IN CHRIST FELLOWSHIP INC,7047 CONCORD RD,21208-6004,3,1000,0,0,0,K31,NA,K,"Food, Agriculture and Nutrition",21208,"7047 CONCORD RD, BALTIMORE, MD, 21208"
-76.45990979999999,39.3241787,461989071,LAUGHING WOLFE RESOURCES,531 N MARLYN AVE,21221-3330,3,1000,0,0,0,K31,NA,K,"Food, Agriculture and Nutrition",21221,"531 N MARLYN AVE, BALTIMORE, MD, 21221"
-76.5616225,39.3524043,464842360,GATHER BALTIMORE INC,5500 HARFORD RD,21214-2231,3,1000,3946,27117,27117,K31,GATHER BALTIMORE,K,"Food, Agriculture and Nutrition",21214,"5500 HARFORD RD, BALTIMORE, MD, 21214"
-76.6342305,39.3297351,521807792,HWR-MW CHRISTIAN FELLOWSHIP,3449 FALLS RD,21211-2405,3,7000,NA,NA,NA,K31,NA,K,"Food, Agriculture and Nutrition",21211,"3449 FALLS RD, BALTIMORE, MD, 21211"
-76.68480869999999,39.2814749,522129199,IRVINGTON MY BROTHERS KEEPER INC,4207 FREDERICK AVE,21229-4101,3,1000,974374,255739,221877,K31,NA,K,"Food, Agriculture and Nutrition",21229,"4207 FREDERICK AVE, BALTIMORE, MD, 21229"
-76.6440472,39.3102751,811371759,NORTH AVE COMMUNITY DEVELOPMENT CORPORATION,1630 W NORTH AVE,21217-1736,3,1000,NA,NA,NA,K31,NA,K,"Food, Agriculture and Nutrition",21217,"1630 W NORTH AVE, BALTIMORE, MD, 21217"
-76.45088,39.325999,521676261,EASTERN INTERFAITH OUTREACH INC,155 ORVILLE RD,21221-1309,3,1000,0,0,0,K31,E I O,K,"Food, Agriculture and Nutrition",21221,"155 ORVILLE RD, BALTIMORE, MD, 21221"
-76.7202183,39.296516,475141610,BUILDING RESTORING & AIDING VETERANS EVERYWHERE,1532 KIRKWOOD RD,21207-4934,3,1000,0,0,0,K35,NA,K,"Food, Agriculture and Nutrition",21207,"1532 KIRKWOOD RD, BALTIMORE, MD, 21207"
-76.59834839999999,39.3682897,472862788,WE FEED THE NEED,1111 MERIDENE DRIVE UNIT 2,21239-1949,3,1000,0,0,0,K36,NA,K,"Food, Agriculture and Nutrition",21239,"1111 MERIDENE DRIVE UNIT 2, BALTIMORE, MD, 21239"
-76.64498259999999,39.3057471,522335128,HOLY JESUS THE PRECIOUS LAMB OF GOD INC,1504 N MOUNT ST,21217-2310,3,1000,0,0,0,K36,NA,K,"Food, Agriculture and Nutrition",21217,"1504 N MOUNT ST, BALTIMORE, MD, 21217"
-76.5619226,39.2860014,526074723,MEALS ON WHEELS OF CENTRAL MARYLAND INC,515 S HAVEN ST,21224-4220,3,1200,8613465,8161039,7843159,K36Z,NA,K,"Food, Agriculture and Nutrition",21224,"515 S HAVEN ST, BALTIMORE, MD, 21224"
-76.6326296,39.3559263,200313365,SLOW FOOD USA INC,714 COLORADO AVE,21210-2126,3,2000,0,0,0,K40,SLOW FOOD BALTIMORE,K,"Food, Agriculture and Nutrition",21210,"714 COLORADO AVE, BALTIMORE, MD, 21210"
-76.64511379999999,39.315174,464638061,BETTER HEALTH BETTER LIFE INC,2309 AVALON AVE,21217-1906,3,2000,0,0,0,K40,AFRO-VEGAN SOCIETY,K,"Food, Agriculture and Nutrition",21217,"2309 AVALON AVE, BALTIMORE, MD, 21217"
-76.6123997,39.3275802,821834310,CHEF EFFECT,3220 ABELL AVE,21218-3434,3,1200,NA,NA,NA,K40,NA,K,"Food, Agriculture and Nutrition",21218,"3220 ABELL AVE, BALTIMORE, MD, 21218"
-76.6175737,39.3189145,520743353,BALTIMORE NEIGHBORHOODS INC,2530 N CHARLES STREET,21218-4640,3,1200,270330,805934,805934,L00K,NA,L,"Housing, Shelter",21218,"2530 N CHARLES STREET, BALTIMORE, MD, 21218"
-76.6707031,39.2509074,464123592,BOTF INC,3741 COMMERCE DRIVE,21227-1664,2,1000,0,0,0,L11,NA,L,"Housing, Shelter",21227,"3741 COMMERCE DRIVE, BALTIMORE, MD, 21227"
-76.656279,39.32088,300476518,HELPING HANDS 4 U MINISTERIES INC,2325 ANOKA AVE,21215-7809,3,1000,0,0,0,L11,NA,L,"Housing, Shelter",21215,"2325 ANOKA AVE, BALTIMORE, MD, 21215"
-76.86588019999999,39.2120567,262553376,EHC CORNERSTONE INC,11000 BROKEN LAND PARKWAY SUITE 700,21201-0000,3,1000,12873879,1310932,1310932,L112,NA,L,"Housing, Shelter",21201,"11000 BROKEN LAND PARKWAY SUITE 700, BALTIMORE, MD, 21201"
-76.64133819999999,39.2855998,203910716,MARIAS HOPE,1510 W PRATT ST,21223-2441,3,1000,17977,213431,NA,L12,NA,L,"Housing, Shelter",21223,"1510 W PRATT ST, BALTIMORE, MD, 21223"
-76.6264355,39.3796229,472248558,HENSLEE CONWAY FOUNDATION INC,6301 N CHARLES ST STE 102,21212-1097,3,1000,0,0,0,L12,HENSLEE CONWAY FOUNDATION,L,"Housing, Shelter",21212,"6301 N CHARLES ST STE 102, BALTIMORE, MD, 21212"
-76.61438869999999,39.3177472,141964091,WHC DEVELOPMENT INC,119 EAST 25TH STREET,21218-5232,3,1000,0,0,0,L20,NA,L,"Housing, Shelter",21218,"119 EAST 25TH STREET, BALTIMORE, MD, 21218"
-76.7108902,39.2854236,161732861,FORTY ACRES COMMUNITY DEVELOPMENT CORPORATION,103 WESTOWNE RD,21229-3127,3,1000,NA,NA,NA,L20,40 ACRES CDC,L,"Housing, Shelter",21229,"103 WESTOWNE RD, BALTIMORE, MD, 21229"
-76.53999999999999,39.42,200875260,SON-GRACE HOUSING COMMUNITY DEVELOPMENT INC,PO BOX 9709,21284-9709,3,1000,0,0,0,L20,NA,L,"Housing, Shelter",21284,"PO BOX 9709, BALTIMORE, MD, 21284"
-76.68116189999999,39.3226991,202652453,WBC COMMUNITY DEVELOPMENT CORPORATION,3020 GARRISON BLVD,21216-1311,3,1000,208393,161482,31584,L20,NA,L,"Housing, Shelter",21216,"3020 GARRISON BLVD, BALTIMORE, MD, 21216"
-76.6334956,39.3368839,203499496,EPISCOPAL HOUSING COMMUNITY DEVELOPMENT CORPORATION,3986 ROLAND AVE,21211-2018,3,1000,2593336,195004,195004,L20,NA,L,"Housing, Shelter",21211,"3986 ROLAND AVE, BALTIMORE, MD, 21211"
-76.6868761,39.3549227,204351501,THE HARRY AND JEANETTE WEINBERG VILLAGE III INC,5809 PARK HEIGHTS AVE,21215-3931,3,1000,9327318,744278,744278,L20,NA,L,"Housing, Shelter",21215,"5809 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.671343,39.3119685,223891982,HEAVENLY GRACE ASSISTANT LIVING FACILITY INC,3201 WINDSOR AVE,21216-2703,3,1000,29387,280422,280422,L20,NA,L,"Housing, Shelter",21216,"3201 WINDSOR AVE, BALTIMORE, MD, 21216"
-76.6868761,39.3549227,263175977,MANOR WEST NFP INC,5809 PARK HEIGHTS AVE,21215-3931,3,1000,0,0,0,L20,NA,L,"Housing, Shelter",21215,"5809 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.6868761,39.3549227,274482285,CHAI COMMUNITY HOUSING INC,5809 PARK HEIGHTS AVE,21215-3931,3,1000,0,0,0,L20,NA,L,"Housing, Shelter",21215,"5809 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.6121893,39.2903848,300120199,THE ECONOMIC EMPOWERMENT COALITION INCORPORATED,PO BOX 22335,21203-4335,3,1000,0,0,0,L20,NA,L,"Housing, Shelter",21203,"PO BOX 22335, BALTIMORE, MD, 21203"
-76.6148256,39.2901125,300839715,A PLACE TO CALL HOME INC,1 N CHARLES ST STE 1101,21201-3719,3,1000,NA,NA,NA,L20,NA,L,"Housing, Shelter",21201,"1 N CHARLES ST STE 1101, BALTIMORE, MD, 21201"
-76.6132234,39.3177106,320305327,AUTUMNS PASSAGES INC,227 E 25TH ST,21218-5219,3,1000,1300,0,0,L20,NA,L,"Housing, Shelter",21218,"227 E 25TH ST, BALTIMORE, MD, 21218"
-76.55927799999999,39.35708,364677167,COMMUNITY HOUSING DEVELOPMENT CORP,2918 B GLENMORE AVENUE,21214-1708,3,1000,162,0,0,L20,NA,L,"Housing, Shelter",21214,"2918 B GLENMORE AVENUE, BALTIMORE, MD, 21214"
-76.72189700000001,39.3770791,471167331,G H REAL HOLDINGS INC,23 WALKER AVE,21208-4004,3,1000,6205960,1864675,1864675,L20,NA,L,"Housing, Shelter",21208,"23 WALKER AVE, BALTIMORE, MD, 21208"
-76.60922889999999,39.2900971,471204443,BALTIMORE AFFORDABLE HOUSING DEVELOPMENT INC,417 E FAYETTE ST 13TH FLR,21202-3431,3,1000,81591901,118777947,81577781,L20,NA,L,"Housing, Shelter",21202,"417 E FAYETTE ST 13TH FLR, BALTIMORE, MD, 21202"
-76.56121809999999,39.346946,473748163,NORTH EAST HOUSING INITIATIVE INC,3215 BATAVIA AVE,21214-2608,3,1000,23872,30341,30341,L20,NEHI,L,"Housing, Shelter",21214,"3215 BATAVIA AVE, BALTIMORE, MD, 21214"
-76.6166484,39.3159284,473998669,SUCCESS ONE INCORPORATED,2317 N CHARLES ST STE 2,21218-5178,3,1200,NA,NA,NA,L20,NA,L,"Housing, Shelter",21218,"2317 N CHARLES ST STE 2, BALTIMORE, MD, 21218"
-76.6186281,39.31854999999999,474488319,TRANQUIL VILLAGE INCORPORATED,2514 MARYLAND AVE,21218-4510,3,1000,NA,NA,NA,L20,NA,L,"Housing, Shelter",21218,"2514 MARYLAND AVE, BALTIMORE, MD, 21218"
-76.60904839999999,39.3748057,522030024,KINGDOM COMMUNITY DEVELOPMENT CORP,6419 YORK RD,21212-2144,3,1000,404542,135104,135104,L20,NA,L,"Housing, Shelter",21212,"6419 YORK RD, BALTIMORE, MD, 21212"
-76.63563049999999,39.2994296,522113374,ST JAMES DEVELOPMENT CORPORATION INC,1020 W LAFAYETTE AVE,21217-2555,3,1000,59221,8894,8894,L20,NA,L,"Housing, Shelter",21217,"1020 W LAFAYETTE AVE, BALTIMORE, MD, 21217"
-76.6435425,39.3582372,522252149,MUNIMAE FOUNDATION INC,8 ENGLEWOOD RD,21210-1920,3,1000,1032362,1113409,548823,L20,NA,L,"Housing, Shelter",21210,"8 ENGLEWOOD RD, BALTIMORE, MD, 21210"
-76.61423889999999,39.2901636,743150903,THE CARPENTER HOUSE A SINGLE PARENT FOUNDATION INC,19 E FAYETTE ST STE 205,21202-6431,3,1000,0,62321,62321,L20,NA,L,"Housing, Shelter",21202,"19 E FAYETTE ST STE 205, BALTIMORE, MD, 21202"
-76.6906502,39.3541128,814178497,BROOK AFFORDABLE HOUSING FOUNDATION INC,3711 GLEN AVE,21215-3548,3,1000,NA,NA,NA,L20,NA,L,"Housing, Shelter",21215,"3711 GLEN AVE, BALTIMORE, MD, 21215"
-76.6622254,39.31406459999999,814877810,LIGHTHOUSE CDC INC,2325 ASHBURTON ST,21216-2912,3,1000,0,0,0,L20,NA,L,"Housing, Shelter",21216,"2325 ASHBURTON ST, BALTIMORE, MD, 21216"
-76.73108189999999,39.2417765,820641435,VB AFFORDABLE HOMES FOUNDATION INC,1111 VINEYARD HILL RD,21228-5377,3,1000,NA,NA,NA,L20,NA,L,"Housing, Shelter",21228,"1111 VINEYARD HILL RD, BALTIMORE, MD, 21228"
-76.56881539999999,39.3441588,821280032,DESTINY RESTORATION,4711 HAMPNETT AVE,21214-2819,3,1000,NA,NA,NA,L20,NA,L,"Housing, Shelter",21214,"4711 HAMPNETT AVE, BALTIMORE, MD, 21214"
-76.6101316,39.3701572,521394046,DOUGLAS MEMORIAL COMMUNITY CHURCH VILLAGE INC,6212 YORK RD,21212-2612,3,1000,793450,401315,152018,L20,NA,L,"Housing, Shelter",21212,"6212 YORK RD, BALTIMORE, MD, 21212"
-76.587445,39.309977,521845464,SOUTHERN BAPTIST COMMUNITY DEVELOPMENT CORPORATION,1700 NORTH GAY STREET,21213-2500,3,1200,0,0,0,L20,NA,L,"Housing, Shelter",21213,"1700 NORTH GAY STREET, BALTIMORE, MD, 21213"
-76.61938769999999,39.2885819,311506486,HAMPTON FALLS INC,22 SOUTH HOWARD ST COMMERCIAL UNIT,21201-2542,3,1000,221191,69856,69856,L20,NA,L,"Housing, Shelter",21201,"22 SOUTH HOWARD ST COMMERCIAL UNIT, BALTIMORE, MD, 21201"
-76.62173580000001,39.3000415,522019909,BROWNLOW BYRON HOME INC,838 N EUTAW ST,21201-4624,3,1000,375843,67873,67873,L20,NA,L,"Housing, Shelter",21201,"838 N EUTAW ST, BALTIMORE, MD, 21201"
-76.6498445,39.2882937,521442707,BON SECOURS HOUSING INC,2000 W BALTIMORE ST,21223-1558,3,1700,3261809,1267895,1267895,L200,NA,L,"Housing, Shelter",21223,"2000 W BALTIMORE ST, BALTIMORE, MD, 21223"
-76.6120269,39.3178051,521729460,ST AMBROSE HOUSING AID CENTER INC,321 E 25TH ST,21218-5303,3,1200,14116542,8583790,4162578,L200,NA,L,"Housing, Shelter",21218,"321 E 25TH ST, BALTIMORE, MD, 21218"
-76.61604419999999,39.3118861,521222237,JUBILEE BALTIMORE INC,25 EAST 20TH ST,21218-6033,3,1000,11830812,2221655,1997474,L200,NA,L,"Housing, Shelter",21218,"25 EAST 20TH ST, BALTIMORE, MD, 21218"
-76.6868761,39.3549227,521860524,HARRY AND JEANETTE WEINBERG GARDENS AT BEDFORD INC,5809 PARK HEIGHTS AVE,21215-3931,3,1000,4086307,712399,712399,L200,NA,L,"Housing, Shelter",21215,"5809 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.61604419999999,39.3118861,521149399,NEIGHBORHOOD RENTAL SERVICES OF BALTIMORE INC,25 EAST 20TH STREET,21218-6033,3,1000,0,0,0,L200,NA,L,"Housing, Shelter",21218,"25 EAST 20TH STREET, BALTIMORE, MD, 21218"
-76.6107522,39.3110199,521257952,COMMUNITY CAPITAL OF MARYLAND INC,401 E NORTH AVE,21202-5903,3,1200,0,0,0,L20I,NA,L,"Housing, Shelter",21202,"401 E NORTH AVE, BALTIMORE, MD, 21202"
-76.6456479,39.2893694,521857768,UNITY PROPERTIES INC,26 N FULTON AVE,21223-1624,3,1000,3964390,886314,886314,L20Z,NA,L,"Housing, Shelter",21223,"26 N FULTON AVE, BALTIMORE, MD, 21223"
-76.5984185,39.2903294,521857927,UNITED MINISTRIES INC,1400 EAST LOMBARD STREET,21231-1705,3,1000,1220635,259696,229477,L20Z,NA,L,"Housing, Shelter",21231,"1400 EAST LOMBARD STREET, BALTIMORE, MD, 21231"
-76.6118659,39.3183005,521479114,CITY HOMES INC,330 E 25TH ST,21218-5359,3,1000,8346264,4276901,4276901,L20Z,NA,L,"Housing, Shelter",21218,"330 E 25TH ST, BALTIMORE, MD, 21218"
-76.5108012,39.2948101,521933648,EASTSIDE COMMUNITY DEVELOPMENT CORPORATION,7835 EASTERN AVENUE STE 302,21224-0000,3,1000,116293,250968,250968,L20Z,NA,L,"Housing, Shelter",21224,"7835 EASTERN AVENUE STE 302, BALTIMORE, MD, 21224"
-76.5692248,39.286352,521778580,WOLFE STREET DEVELOPMENT COMPANY,3323 EASTERN AVENUE SUITE 200,21224-4109,3,1000,7630,1,NA,L20Z,NA,L,"Housing, Shelter",21224,"3323 EASTERN AVENUE SUITE 200, BALTIMORE, MD, 21224"
-76.55927799999999,39.35708,521600095,COMMUNITY HOUSING ASSOCIATES INC,2918 B GLENMORE AVE,21214-1708,3,1000,1512743,1957217,1957217,L20Z,NA,L,"Housing, Shelter",21214,"2918 B GLENMORE AVE, BALTIMORE, MD, 21214"
-76.6005835,39.3456332,521269213,MUTUAL HOUSING ASSOCIATION OF BALTIMORE INC,1012 RICHWOOD AVE,21212-4655,3,1200,5466277,1108617,1108617,L20Z,NA,L,"Housing, Shelter",21212,"1012 RICHWOOD AVE, BALTIMORE, MD, 21212"
-76.6718106,39.3092995,521832084,JOHN WESLEY DEVELOPMENT CORPORATION,3202 W NORTH AVE,21216-3014,3,1000,NA,NA,NA,L20Z,NA,L,"Housing, Shelter",21216,"3202 W NORTH AVE, BALTIMORE, MD, 21216"
-76.5416894,39.2785477,30482876,ODONNELL HEIGHTS TENANT COUNCIL,1300 ELRINO ST,21224-5536,3,1200,32366,81944,0,L21,NA,L,"Housing, Shelter",21224,"1300 ELRINO ST, BALTIMORE, MD, 21224"
-76.54271349999999,39.3162538,202665947,MORAVIA ARMS APARTMENTS,6004 MORAVIA PARK DR STE A-4,21206-6901,3,1000,1,212008,212008,L21,NA,L,"Housing, Shelter",21206,"6004 MORAVIA PARK DR STE A-4, BALTIMORE, MD, 21206"
-76.6167455,39.3099912,203521473,EMPIRE HOMES OF MARYLAND INC,1800 N CHARLES ST STE 700,21201-5992,3,1000,9189482,3333402,3331639,L21,NA,L,"Housing, Shelter",21201,"1800 N CHARLES ST STE 700, BALTIMORE, MD, 21201"
-76.6167455,39.3099912,261355115,1512 MOUNT ROYAL,1800 N CHARLES STREET,21201-5920,3,2100,1381838,62612,62612,L21,NA,L,"Housing, Shelter",21201,"1800 N CHARLES STREET, BALTIMORE, MD, 21201"
-76.7184292,39.36765320000001,261782425,PONO HOMES INC,3 MILFORD MILL RD,21208-6019,3,1000,894571,58230,58230,L21,NA,L,"Housing, Shelter",21208,"3 MILFORD MILL RD, BALTIMORE, MD, 21208"
-76.55927799999999,39.35708,272161295,2301 N CHARLES ST INC,2918 B GLENMORE AVE,21214-1708,3,1000,1212388,67739,67739,L21,NA,L,"Housing, Shelter",21214,"2918 B GLENMORE AVE, BALTIMORE, MD, 21214"
-76.7184292,39.36765320000001,300647354,KULEANA GARDENS INC,3 MILFORD MILL RD,21208-6019,3,1000,1662066,76215,76215,L21,NA,L,"Housing, Shelter",21208,"3 MILFORD MILL RD, BALTIMORE, MD, 21208"
-76.61272989999999,39.310076,311629349,HOMEWARD BOUND UNLIMITED INC,218 E LAFAYETTE AVE,21202-2835,3,1000,0,0,0,L21,NA,L,"Housing, Shelter",21202,"218 E LAFAYETTE AVE, BALTIMORE, MD, 21202"
-76.6868761,39.3549227,453946594,RENAISSANCE GARDENS INC,5809 PARK HEIGHTS AVE,21215-3931,3,1000,8195676,411626,411626,L21,NA,L,"Housing, Shelter",21215,"5809 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.55927799999999,39.35708,460574452,4227 FREDERICK AVE INC,2918B GLENMORE AVE,21214-1708,3,1000,0,0,0,L21,NA,L,"Housing, Shelter",21214,"2918B GLENMORE AVE, BALTIMORE, MD, 21214"
-76.6158646,39.2913583,465667026,COMMUNITY SERVICES FOUNDATION OF MARYLAND INC,218 N CHARLES ST STE 220,21201-4002,3,1000,0,0,0,L21,NA,L,"Housing, Shelter",21201,"218 N CHARLES ST STE 220, BALTIMORE, MD, 21201"
-76.55927799999999,39.35708,522145931,BEL AIR MANOR INC,2918B GLENMORE AVE,21214-1708,3,1000,588752,28055,28055,L21,NA,L,"Housing, Shelter",21214,"2918B GLENMORE AVE, BALTIMORE, MD, 21214"
-76.55927799999999,39.35708,522172467,GLENMORE HOSUING INC,2918B GLENMORE AVE,21214-1708,3,1000,276429,48876,48876,L21,NA,L,"Housing, Shelter",21214,"2918B GLENMORE AVE, BALTIMORE, MD, 21214"
-76.61938769999999,39.2885819,522277389,HAMILTON PARK HOMES INC,22 SOUTH HOWARD ST COMMERCIAL UNIT,21201-2542,3,1000,490472,89840,89840,L21,NA,L,"Housing, Shelter",21201,"22 SOUTH HOWARD ST COMMERCIAL UNIT, BALTIMORE, MD, 21201"
-76.6009353,39.3291973,522293414,VENABLE APARTMENTS I INC,1010 E 33RD STREET,21218-3780,3,1000,4997682,586293,586293,L21,NA,L,"Housing, Shelter",21218,"1010 E 33RD STREET, BALTIMORE, MD, 21218"
-76.61938769999999,39.2885819,522305067,OVERLEA HOMES INC,22 SOUTH HOWARD ST COMMERCIAL UNIT,21201-2542,3,1000,455780,101708,101708,L21,NA,L,"Housing, Shelter",21201,"22 SOUTH HOWARD ST COMMERCIAL UNIT, BALTIMORE, MD, 21201"
-76.61938769999999,39.2885819,680560439,DARTMOUTH HOMES INC,22 SOUTH HOWARD ST COMMERCIAL UNIT,21201-2542,3,1200,764418,100175,100175,L21,NA,L,"Housing, Shelter",21201,"22 SOUTH HOWARD ST COMMERCIAL UNIT, BALTIMORE, MD, 21201"
-76.7184292,39.36765320000001,760780655,LORIEN HOMES INC,3 MILFORD MILL RD,21208-6019,3,1000,899978,64433,64433,L21,NA,L,"Housing, Shelter",21208,"3 MILFORD MILL RD, BALTIMORE, MD, 21208"
-76.7146696,39.3684731,522015810,HOME COMMUNITY INC,17 WARREN ROAD,21208-5334,3,1000,345761,6638,6638,L21,NA,L,"Housing, Shelter",21208,"17 WARREN ROAD, BALTIMORE, MD, 21208"
